,,,,Reference, PTVL,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) ,P702N F150 (TFD) 
,,,WSCAB - BELIZE,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSCAC - COSTA RICA,,,O/-,O/-,,,O/-,O/-,,,,,O/-,,,O/-,O/-,O/-,O/-,,,
,,,,WSCAC (1) Starting S4PMBR,,O (1),O (1),,,O (1),O (1),,,,,O (1),,,O (1),O (1),O (1),O (1),,,
,,,WSCAD - EL SALVADOR,,,O,O,,,O,O,,,,,O,,,,,,,,,
,,,WSCAE - GUATEMALA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSCAF - HONDURAS,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSCAG - NICARAGUA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSCAH - PANAMA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAA - ANTIGUA & BARBUDA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAB - BAHAMAS,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAC - BARBADOS,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAD - BERMUDA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAE - DOMINICA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAF - DOMINICAN REPUBLIC,,,O,O,,,O,O,,,,,O,,,,,,,,,
,,,WSIAG - GRENADA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAI - HAITI,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAJ - JAMAICA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAM - ST. LUCIA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAP - TAHITI (FRENCH POLYNESIA),,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAT - CAYMAN ISLANDS,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSIAX - ST MAARTEN,,,O,O,,,O,O,,,,,O,,,,,,,,,
,,,WSPA8 - MONGOLIA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSPA9 - MYANMAR,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSPAN - NEW CALEDONIA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSPAP - PAKISTAN,,,O,O,,,O,O,,,,,O,,,,,,,,,
,,,WSPBF - GEORGIA,,,O,O,,,O,O,O,O,O,O,,,O,O,O,O,O,O,O,O
,,,WSPBK - AZERBAIJAN,,,O,O,,,O,O,O,O,O,O,,,O,O,O,O,O,O,O,O
,,,WSPCA - CAMBODIA,,,O,O,,,O,O,,,,,O,,,O,O,O,O,,,O
,,,WSPCC - LAOS,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSSAB - ARUBA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSSAC - BOLIVIA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,,O
,,,WSSAE - CHILE,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,,O
,,,WSSAF - COLOMBIA,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,,O
,,,WSSAG - CURACAO,,,O,O,,,O,O,,,,,O,,,,,,,,,
,,,WSSAH - ECUADOR,,,O,O,,,O,O,,,,,O,,,,,,,,,O
,,,WSSAL - PARAGUAY,,,O,O,,,O,O,,,,,O,,,,,,,,,O
,,,WSSAM - PERU,,,O,O,,,O,O,,,,,O,,,,,,,,,O
,,,WSSAN - SURINAME,,,O,O,,,O,O,O,,,,O,O,O,O,O,O,O,,O,O
,,,WSSAP - URUGUAY,,,O,O,,,O,O,,,,,O,,,O,O,O,O,,,O
,Vehicle Configuration,,Total,,,,,,,,,,,,,,,,,,,,,,
,,CA# - CAB STYLE-LT TRK,,Total,,,,,,,,,,,,,,,,,,,,,
,,,CA#BB - SINGLE CAB (REGULAR CAB),,,N/S,N/S,,,N/S,N/S,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-
,,,,"CA#BB (1) When In {COLOMBIA(WSSAF),JORDAN(WSAA3),ECUADOR(WSSAH),LEBANON(WSAA8),AZERBAIJAN(WSPBK)}",,N (1),N (1),,,,,,,,,,,,,,,,,,N (1)
,,,,"CA#BB (2) When In {COLOMBIA(WSSAF),JORDAN(WSAA3),ECUADOR(WSSAH),LEBANON(WSAA8),AZERBAIJAN(WSPBK),ARGENTINA(WASAB)}",,,,,,N (2),N (2),,,,,,,,,,,,,,
,,,,"CA#BB (3) When In {COLOMBIA(WSSAF),JORDAN(WSAA3),LEBANON(WSAA8),AZERBAIJAN(WSPBK),ARGENTINA(WASAB)}",,,,,,,,N (3),,,,,,,,,,,,,
,,,,"CA#BB (4) When In {JORDAN(WSAA3),LEBANON(WSAA8),AZERBAIJAN(WSPBK)}",,,,,,,,,N (4),N (4),N (4),,,,,,,,,N (4),
,,,,"CA#BB (5) When In {COLOMBIA(WSSAF),ECUADOR(WSSAH)}",,,,,,,,,,,,N (5),,,,,,,,,
,,,,CA#BB (6) When In {COLOMBIA(WSSAF)},,,,,,,,,,,,,N (6),,,,,,,,
,,,,"CA#BB (7) When In {COLOMBIA(WSSAF),JORDAN(WSAA3),LEBANON(WSAA8),AZERBAIJAN(WSPBK)}",,,,,,,,,,,,,,N (7),N (7),N (7),N (7),N (7),,,
,,,,"CA#BB (8) When In {LEBANON(WSAA8),AZERBAIJAN(WSPBK)}",,,,,,,,,,,,,,,,,,,N (8),,
,,,CA#BC - DOUBLE CAB (CREW CAB),,,O,O,S,S,N/S/O,N/S/O,S/O,S,S,S,O,O,O,S,S,S,S,S,S,S
,,,,CA#BC (1) When In {VENEZUELA(WASAD)},,,,,,N (1),N (1),,,,,,,,,,,,,,
,,,,CA#BC (2) When In {ARGENTINA(WASAB)},,,,,,S (2),S (2),S (2),,,,,,,,,,,,,
,,,,CA#BC (3) Except In {ARGENTINA(WASAB)},,,,,,O (3),O (3),O (3),,,,,,,,,,,,,
,,,CA#BD - SUPER SINGLE CAB (SUPER CAB),,,N/S/O,N/S/O,,,N/S/O,N/S/O,N/S,,,,N/S,S,S,,,,,,,
,,,,CA#BD (1) When In {VENEZUELA(WASAD)},,N (1),N (1),,,,,,,,,N (1),,,,,,,,,
,,,,CA#BD (2) When In {ALL SOUTH AMERICA PRINCIPLE(WAS01)},,,,,,N (2),N (2),,,,,,,,,,,,,,
,,,,CA#BD (3) When In {ARGENTINA(WASAB)},,,,,,,,N (3),,,,,,,,,,,,,
,,,,"CA#BD (4) When In {COLOMBIA(WSSAF),ECUADOR(WSSAH)}",,S (4),S (4),,,S (4),S (4),,,,,,,,,,,,,,
,,,,CA#BD (5) Except In {ARGENTINA(WASAB)},,,,,,,,S (5),,,,,,,,,,,,,
,,,,"CA#BD (6) Except In {COLOMBIA(WSSAF),ECUADOR(WSSAH)}",,O (6),O (6),,,O (6),O (6),,,,,,,,,,,,,,
,,DR- - DRIVE-CAR/LT TRK,,Total,,,,,,,,,,,,,,,,,,,,,
,,,DR--B - 2 WHL L/H REAR DRIVE,,,N/S,N/S,S,,N/S,N/S,N/S,,,,N/S,N/S,N/S,N/S,N/S,N/S,N/S,N/S,N/-,N/-
,,,,"DR--B (1) When In {NEW CALEDONIA(WSPAN),VANUATU(WAPAE)}",,N (1),N (1),,,,,,,,,N (1),,,,,,,,,
,,,,DR--B (2) Restricted With {DOUBLE CAB (CREW CAB)(CA#BC)} When In {VENEZUELA(WASAD)},,N (2),N (2),,,,,,,,,N (2),,,,,,,,,
,,,,DR--B (3) Restricted With {SINGLE CAB (REGULAR CAB)(CA#BB)} When In {VENEZUELA(WASAD)},,,,,,N (3),N (3),,,,,,,,,,,,,,
,,,,"DR--B (4) When In {NEW CALEDONIA(WSPAN),ARGENTINA(WASAB),VANUATU(WAPAE)}",,,,,,N (4),N (4),,,,,,,,,,,,,,
,,,,"DR--B (5) When In {NEW CALEDONIA(WSPAN),ARGENTINA(WASAB)}",,,,,,,,N (5),,,,,,,,,,,,,
,,,,DR--B (6) When In {NEW CALEDONIA(WSPAN)},,,,,,,,,,,,,N (6),N (6),N (6),N (6),N (6),N (6),,N (6),N (6)
,,,,"DR--B (7) When In {GSO MEMBER COUNTRIES(WSA07),LEBANON(WSAA8),GEORGIA(WSPBF),AZERBAIJAN(WSPBK)}",,,,,,,,,,,,,,,,,,,N (7),,
,,,DR--E - 4 WHL L/H PART TIME DRIVE,,,S/O,S/O,O,S,S/O,S/O,S/O,S,S,S,S/O,S/O,S/O,S/O,S/O,S/O,S/O,S/O,S,S
,,,,"DR--E (1) When In {NEW CALEDONIA(WSPAN),VANUATU(WAPAE)}",,S (1),S (1),,,,,,,,,S (1),,,,,,,,,
,,,,DR--E (2) Requires {DOUBLE CAB (CREW CAB)(CA#BC)} When In {VENEZUELA(WASAD)},,S (2),S (2),,,,,,,,,S (2),,,,,,,,,
,,,,"DR--E (3) When In {NEW CALEDONIA(WSPAN),ARGENTINA(WASAB),VANUATU(WAPAE)}",,,,,,S (3),S (3),,,,,,,,,,,,,,
,,,,DR--E (4) Requires {SINGLE CAB (REGULAR CAB)(CA#BB)} When In {VENEZUELA(WASAD)},,,,,,S (4),S (4),,,,,,,,,,,,,,
,,,,"DR--E (5) When In {NEW CALEDONIA(WSPAN),ARGENTINA(WASAB)}",,,,,,,,S (5),,,,,,,,,,,,,
,,,,DR--E (6) When In {NEW CALEDONIA(WSPAN)},,,,,,,,,,,,,S (6),S (6),S (6),S (6),S (6),S (6),,,
,,,,"DR--E (7) Except In {ALL CANADA AND MEXICO(WAN05),U.S.(ADWCB)}",,,,,,,,,,,,,,,,,,,S (7),,
,,,,"DR--E (8) Requires {ALL SUPER SINGLE/DOUBLE CABS(CA#03)} Except In {NEW CALEDONIA(WSPAN),VANUATU(WAPAE),VENEZUELA(WASAD)}",,O (8),O (8),,,,,,,,,,,,,,,,,,
,,,,"DR--E (9) Requires {SINGLE CAB (REGULAR CAB)(CA#BB)} Except In {NEW CALEDONIA(WSPAN),VANUATU(WAPAE)}",,O (9),O (9),,,,,,,,,,,,,,,,,,
,,,,"DR--E (10) Requires {ALL SUPER SINGLE/DOUBLE CABS(CA#03)} Except In {NEW CALEDONIA(WSPAN),ARGENTINA(WASAB),VANUATU(WAPAE)}",,,,,,O (10),O (10),,,,,,,,,,,,,,
,,,,"DR--E (11) Requires {SINGLE CAB (REGULAR CAB)(CA#BB)} Except In {NEW CALEDONIA(WSPAN),VANUATU(WAPAE),VENEZUELA(WASAD)}",,,,,,O (11),O (11),,,,,,,,,,,,,,
,,,,"DR--E (12) Except In {NEW CALEDONIA(WSPAN),ARGENTINA(WASAB)}",,,,,,,,O (12),,,,,,,,,,,,,
,,,,"DR--E (13) Except In {NEW CALEDONIA(WSPAN),VANUATU(WAPAE),VENEZUELA(WASAD)}",,,,,,,,,,,,O (13),,,,,,,,,
,,,,DR--E (14) Except In {NEW CALEDONIA(WSPAN)},,,,,,,,,,,,,O (14),O (14),O (14),O (14),O (14),O (14),,,
,,,,"DR--E (15) When In {ALL CANADA AND MEXICO(WAN05),U.S.(ADWCB)}",,,,,,,,,,,,,,,,,,,O (15),,
,,AA5 - LIGHT TRUCK WHEELBASES,,Total,,,,,,,,,,,,,,,,,,,,,
,,,AA5F7 - 122.44/3110MM WHEELBASE,,,N/S/-,N/S/-,,,N/S/-,N/S/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-,,N/-,N/-
,,,,AA5F7 <WB dims shown here in inches/mm are ref only and tied to MFAL codes - consult w/Pkg Eng'rg for precise data>,,,,,,,,,,,,,,,,,,,,,
,,,,"AA5F7 (1) When In {RWANDA(WSADE),LIBERIA(WSACB),BURKINA FASO(WSADB),SIERRA LEONE(WSADG),JORDAN(WSAA3),IVORY COAST(WSAAH),SENEGAL(WSAAS),CONGO, DEMOCRATIC REPUBLIC OF(WSAAZ),GABON(WSACE),BURUNDI(WSADA),CAMEROON(WSAAC)}",,N (1),N (1),,,N (1),N (1),,,,,,,,,,,,,,
,,,,"AA5F7 (2) When In {RWANDA(WSADE),LIBERIA(WSACB),BURKINA FASO(WSADB),SIERRA LEONE(WSADG),JORDAN(WSAA3),SENEGAL(WSAAS),CONGO, DEMOCRATIC REPUBLIC OF(WSAAZ),GABON(WSACE),BURUNDI(WSADA),CAMEROON(WSAAC)}",,,,,,,,N (2),,,,,,N (2),N (2),N (2),N (2),N (2),,N (2),N (2)
,,,,AA5F7 (3) When In {JORDAN(WSAA3)},,,,,,,,,N (3),N (3),N (3),,,,,,,,,,
,,,,"AA5F7 (4) When In {RWANDA(WSADE),LIBERIA(WSACB),BURKINA FASO(WSADB),SIERRA LEONE(WSADG),IVORY COAST(WSAAH),SENEGAL(WSAAS),CONGO, DEMOCRATIC REPUBLIC OF(WSAAZ),GABON(WSACE),BURUNDI(WSADA),CAMEROON(WSAAC)}",,,,,,,,,,,,N (4),,,,,,,,,
,,,,"AA5F7 (5) When In {RWANDA(WSADE),LIBERIA(WSACB),BURKINA FASO(WSADB),SIERRA LEONE(WSADG),SENEGAL(WSAAS),CONGO, DEMOCRATIC REPUBLIC OF(WSAAZ),GABON(WSACE),BURUNDI(WSADA),CAMEROON(WSAAC)}",,,,,,,,,,,,,N (5),,,,,,,,
,,,,"AA5F7 (6) Requires {SINGLE CAB (REGULAR CAB)(CA#BB)} Except In {EL SALVADOR(WSCAD),MADAGASCAR(WSACC),ANGOLA(WSAA7),PERU(WSSAM),BELIZE(WSCAB),BOLIVIA(WSSAC),PANAMA(WSCAH),HAITI(WSIAI),HONDURAS(WSCAF),MYANMAR(WSPA9),NIGERIA(WSAAP),CAYMAN ISLANDS(WSIAT)}",,S (6),S (6),,,S (6),S (6),,,,,,,,,,,,,,
,,,"AA5H1 - 141""/3581MM WHEELBASE",,,N/S/O/-,N/S/O/-,,,N/S/O/-,N/S/O/-,N/-,N/-,N/-,N/-,,,N/-,N/-,N/-,N/-,N/-,N/-,N/-,N/-
,,,,AA5H1 <WB dims shown here in inches/mm are ref only and tied to MFAL codes - consult w/Pkg Eng'rg for precise data>,,,,,,,,,,,,,,,,,,,,,
,,,,"AA5H1 (1) When In {OMAN(WSAA5),QATAR(WSAAQ),BAHRAIN(WSAAA),IRAQ(WSADV),JORDAN(WSAA3),KUWAIT(WSAAJ),SAUDI ARABIA(WSAA4),LEBANON(WSAA8),GEORGIA(WSPBF),AZERBAIJAN(WSPBK)}",,N (1),N (1),,,,,,,,,,,,N (1),,N (1),,,,
,,,,AA5H1 (2) When In {Middle East / North Africa(ADWCG)},,,,,,N (2),N (2),N (2),N (2),N (2),N (2),,,N (2),,N (2),,N (2),,N (2),N (2)
,,,,"AA5H1 (3) When In {GSO MEMBER COUNTRIES(WSA07),LEBANON(WSAA8),GEORGIA(WSPBF),AZERBAIJAN(WSPBK)}",,,,,,,,,,,,,,,,,,,N (3),,
,,,,"AA5H1 (4) Requires {SINGLE CAB (REGULAR CAB)(CA#BB)} When In {EL SALVADOR(WSCAD),LIBERIA(WSACB),MADAGASCAR(WSACC),SIERRA LEONE(WSADG),PERU(WSSAM),BELIZE(WSCAB),BOLIVIA(WSSAC),PANAMA(WSCAH),HAITI(WSIAI),HONDURAS(WSCAF),CONGO, DEMOCRATIC REPUBLIC OF(WSAAZ),MYANMAR(WSPA9),GABON(WSACE),CAMEROON(WSAAC),CAYMAN ISLANDS(WSIAT),AFRICAN TERRITORIES MKT LIST 3(WSA09)}",,S (4),S (4),,,S (4),S (4),,,,,,,,,,,,,,
,,,,"AA5H1 (5) Requires {SINGLE CAB (REGULAR CAB)(CA#BB)} Except In {EL SALVADOR(WSCAD),LIBERIA(WSACB),MADAGASCAR(WSACC),SIERRA LEONE(WSADG),PERU(WSSAM),BELIZE(WSCAB),BOLIVIA(WSSAC),PANAMA(WSCAH),HAITI(WSIAI),HONDURAS(WSCAF),CONGO, DEMOCRATIC REPUBLIC OF(WSAAZ),MYANMAR(WSPA9),GABON(WSACE),CAMEROON(WSAAC),CAYMAN ISLANDS(WSIAT),AFRICAN TERRITORIES MKT LIST 3(WSA09)}",,O (5),O (5),,,O (5),O (5),,,,,,,,,,,,,,
,,,"AA5H5 - 145""/3675MM WHEELBASE",,,S/-,S/-,S,S,S/-,S/-,S,S,S,S,S,S,S,S,S,S,S,S,S,S
,,,,AA5H5 <WB dims shown here in inches/mm are ref only and tied to MFAL codes - consult w/Pkg Eng'rg for precise data>,,,,,,,,,,,,,,,,,,,,,
,,,,AA5H5 (1) Not Available With {SINGLE CAB (REGULAR CAB)(CA#BB)},,S (1),S (1),,,S (1),S (1),,,,,,,,,,,,,,
,,,"AA5I7 - 157""/3989MM WHEELBASE",,,N/O/-,N/O/-,O,,N/O/-,N/O/-,N/O/-,N/-,N/-,N/-,O/-,O/-,N/O/-,N/O,N/O,N/O,N/O,N/-,N/-,N/-
,,,,AA5I7 <WB dims shown here in inches/mm are ref only and tied to MFAL codes - consult w/Pkg Eng'rg for precise data>,,,,,,,,,,,,,,,,,,,,,
,,,,"AA5I7 (1) When In {OMAN(WSAA5),QATAR(WSAAQ),BAHRAIN(WSAAA),IRAQ(WSADV),JORDAN(WSAA3),KUWAIT(WSAAJ),SAUDI ARABIA(WSAA4),LEBANON(WSAA8),GEORGIA(WSPBF),AZERBAIJAN(WSPBK)}",,N (1),N (1),,,,,,,,,,,,N (1),,N (1),,,,
,,,,AA5I7 (2) When In {VENEZUELA(WASAD)},,N (2),N (2),,,,,,,,,,,,,,,,,,
,,,,AA5I7 (3) When In {Middle East / North Africa(ADWCG)},,,,,,N (3),N (3),,N (3),N (3),N (3),,,N (3),,N (3),,N (3),,N (3),N (3)
,,,,AA5I7 (4) When In {ARGENTINA(WASAB)},,,,,,N (4),N (4),,,,,,,,,,,,,,
,,,,"AA5I7 (5) When In {Middle East / North Africa(ADWCG),ARGENTINA(WASAB)}",,,,,,,,N (5),,,,,,,,,,,,,
,,,,"AA5I7 (6) When In {GSO MEMBER COUNTRIES(WSA07),LEBANON(WSAA8),GEORGIA(WSPBF),AZERBAIJAN(WSPBK)}",,,,,,,,,,,,,,,,,,,N (6),,
,,,,AA5I7 (7) Requires {DOUBLE CAB (CREW CAB)(CA#BC)},,O (7),O (7),,,O (7),O (7),O (7),,,,O (7),O (7),O (7),,,,,,,
,,,"AA5J3 - 163""/4140MM WHEELBASE",,,N/O/-,N/O/-,,,N/O/-,N/O/-,N/O/-,N/-,N/-,N,O/-,O/-,N,N/-,N/-,N/-,N/-,N/-,N/-,N
,,,,AA5J3 <WB dims shown here in inches/mm are ref only and tied to MFAL codes - consult w/Pkg Eng'rg for precise data>,,,,,,,,,,,,,,,,,,,,,
,,,,"AA5J3 (1) When In {OMAN(WSAA5),QATAR(WSAAQ),BAHRAIN(WSAAA),IRAQ(WSADV),JORDAN(WSAA3),KUWAIT(WSAAJ),SAUDI ARABIA(WSAA4),LEBANON(WSAA8),GEORGIA(WSPBF),AZERBAIJAN(WSPBK)}",,N (1),N (1),,,,,,,,,,,,N (1),,N (1),,,,
,,,,AA5J3 (2) When In {Middle East / North Africa(ADWCG)},,,,,,N (2),N (2),N (2),N (2),N (2),,,,,,N (2),,N (2),,N (2),
,,,,"AA5J3 (3) When In {GSO MEMBER COUNTRIES(WSA07),LEBANON(WSAA8),GEORGIA(WSPBF),AZERBAIJAN(WSPBK)}",,,,,,,,,,,,,,,,,,,N (3),,
,,,,AA5J3 (4) Requires {SUPER SINGLE CAB (SUPER CAB)(CA#BD)},,O (4),O (4),,,O (4),O (4),O (4),,,,O (4),O (4),,,,,,,,
,,A9C - SECOND UNIT BODY,,Total,,,,,,,,,,,,,,,,,,,,,
,,,A9CBC - 8' STYLESIDE BOX-STEEL,,,S/-,S/-,,,S/-,S/-,S/-,,,,S/-,S/-,,,,,,,,
,,,,A9CBC <Note: the 8.0' box is NOT steel. The construction is the same aluminum as used on the other boxes. This description is tied to the MFAL used here>,,,,,,,,,,,,,,,,,,,,,
,,,,"A9CBC (1) Requires {141""/3581MM WHEELBASE(AA5H1),163""/4140MM WHEELBASE(AA5J3)}",,S (1),S (1),,,S (1),S (1),,,,,,,,,,,,,,
,,,,"A9CBC (2) Requires {163""/4140MM WHEELBASE(AA5J3)}",,,,,,,,S (2),,,,S (2),S (2),,,,,,,,
,,,A9CBK - 5.5' STYLESIDE BOX,,,S/-,S/-,S/-,S,S/-,S/-,S/-,S,S,S,S/-,S/-,S/-,S/-,S/-,S/-,S/-,S,S,S
,,,,"A9CBK (1) Requires {DOUBLE CAB (CREW CAB)(CA#BC)} And {145""/3675MM WHEELBASE(AA5H5)}",,S (1),S (1),,,S (1),S (1),S (1),,,,S (1),S (1),S (1),,,,,,,
,,,,"A9CBK (2) Requires {145""/3675MM WHEELBASE(AA5H5)}",,,,S (2),,,,,,,,,,,S (2),S (2),S (2),S (2),,,
,,,A9CBL - 6.5' STYLESIDE BOX,,,S/-,S/-,S/-,,S/-,S/-,S/-,,,,S/-,S/-,S/-,S/-,S/-,S/-,S/-,,,
,,,,"A9CBL (1) Requires {157""/3989MM WHEELBASE(AA5I7),122.44/3110MM WHEELBASE(AA5F7)}",,S (1),S (1),,,S (1),S (1),,,,,,,,,,,,,,
,,,,"A9CBL (2) Requires {SUPER SINGLE CAB (SUPER CAB)(CA#BD)} And {145""/3675MM WHEELBASE(AA5H5)}",,S (2),S (2),,,S (2),S (2),S (2),,,,S (2),S (2),S (2),,,,,,,
,,,,"A9CBL (3) Requires {157""/3989MM WHEELBASE(AA5I7)}",,,,S (3),,,,S (3),,,,S (3),S (3),S (3),S (3),S (3),S (3),S (3),,,
,,CB7 - FREQUENCY,,Total,,,,,,,,,,,,,,,,,,,,,
,,,CB7AB - FREQUENCY - 315 MHZ,,,S/-,S/-,S,S,S/-,S/-,,S/-,,,S/-,,,,,,,,,S/-
,,,,CB7AB <This CB7AB code applies to IKT/PEPS locking functionality only; see D19AG/D19AH for TPMS needs>,,,,,,,,,,,,,,,,,,,,,
,,,,"CB7AB (1) Requires {FEATURE CONTENT GROUP 13(AD2AP),FEATURE CONTENT GROUP 1(AD2AB),FEATURE CONTENT GROUP 2(AD2AC),FEATURE CONTENT GROUP 3(AD2AD)} When In {ALL CANADA AND MEXICO(WAN05),U.S.(ADWCB),US Territories(ADWCP)}",,S (1),S (1),,,S (1),S (1),,,,,S (1),,,,,,,,,
,,,,CB7AB (2) Requires {FEATURE CONTENT GROUP 7(AD2AH)} When In {LAOS(WSPCC)},,S (2),S (2),,,S (2),S (2),,,,,S (2),,,,,,,,,
,,,,"CB7AB (3) Requires {FEATURE CONTENT GROUP 14(AD2AR)} Except In {PARAGUAY(WSSAL),URUGUAY(WSSAP),EL SALVADOR(WSCAD),CURACAO(WSSAG),DOMINICAN REPUBLIC(WSIAF),PERU(WSSAM),ST MAARTEN(WSIAX),ECUADOR(WSSAH)}",,S (3),S (3),,,,,,,,,,,,,,,,,,
,,,,CB7AB (4) When In {ARGENTINA(WASAB)},,,,,,S (4),S (4),,,,,S (4),,,,,,,,,
,,,,"CB7AB (5) Requires {FEATURE CONTENT GROUP 14(AD2AR)} Except In {PARAGUAY(WSSAL),URUGUAY(WSSAP),EL SALVADOR(WSCAD),CURACAO(WSSAG),DOMINICAN REPUBLIC(WSIAF),PERU(WSSAM),ST MAARTEN(WSIAX),ECUADOR(WSSAH),ARGENTINA(WASAB)}",,,,,,S (5),S (5),,,,,S (5),,,,,,,,,
,,,,"CB7AB (6) Not Available With {FEATURE CONTENT GROUP 5(AD2AF),FEATURE CONTENT GROUP 6(AD2AG)}",,,,,,,,,S (6),,,,,,,,,,,,
,,,,CB7AB (7) Requires {FEATURE CONTENT GROUP 14(AD2AR)} When In {VENEZUELA(WASAD)},,,,,,,,,,,,,,,,,,,,,S (7)
,,,,CB7AB (8) Contains {TIRE PRESSURE SENSORS-315 MHZ(D19AH)},,C (8),C (8),C (8),C (8),C (8),C (8),,C (8),,,C (8),,,,,,,,,C (8)
,,,CB7AC - FREQUENCY - 433 MHZ,,,S/-,S/-,,,S/-,S/-,,S/-,,,S/-,,,,,,,,,S/-
,,,,CB7AC <This CB7AC code applies to IKT/PEPS locking functionality only; see D19AG/D19AH for TPMS needs>,,,,,,,,,,,,,,,,,,,,,
,,,,"CB7AC (1) Requires {FEATURE CONTENT GROUP 5(AD2AF),FEATURE CONTENT GROUP 6(AD2AG)} Except In {MADAGASCAR(WSACC),ANGOLA(WSAA7),SENEGAL(WSAAS)}",,S (1),S (1),,,S (1),S (1),,,,,,,,,,,,,,
,,,,"CB7AC (2) When In {PARAGUAY(WSSAL),ALL ASIAN-PACIFIC PRNCPLE TERR(WAP01),URUGUAY(WSSAP),EL SALVADOR(WSCAD),CURACAO(WSSAG),NEW CALEDONIA(WSPAN),TAHITI (FRENCH POLYNESIA)(WSIAP),MADAGASCAR(WSACC),ANGOLA(WSAA7),PAKISTAN(WSPAP),DOMINICAN REPUBLIC(WSIAF),MONGOLIA(WSPA8),PERU(WSSAM),SENEGAL(WSAAS),CAMBODIA(WSPCA),MYANMAR(WSPA9),ST MAARTEN(WSIAX),ECUADOR(WSSAH)}",,S (2),S (2),,,S (2),S (2),,,,,S (2),,,,,,,,,
,,,,CB7AC (3) When In {ANGOLA(WSAA7)},,,,,,,,,S (3),,,,,,,,,,,,
,,,,CB7AC (4) Requires {FEATURE CONTENT GROUP 6(AD2AG)} When In {Middle East / North Africa(ADWCG)},,,,,,,,,S (4),,,,,,,,,,,,
,,,,"CB7AC (5) Requires {FEATURE CONTENT GROUP 5(AD2AF)} Except In {MADAGASCAR(WSACC),ANGOLA(WSAA7),SENEGAL(WSAAS)}",,,,,,,,,,,,S (5),,,,,,,,,
,,,,"CB7AC (6) When In {PARAGUAY(WSSAL),PERU(WSSAM),ECUADOR(WSSAH)}",,,,,,,,,,,,,,,,,,,,,S (6)
,,,,CB7AC (7) Contains {TIRE PRESSURE SENSORS-433 MHZ(D19AG)},,C (7),C (7),,,C (7),C (7),,C (7),,,C (7),,,,,,,,,C (7)
,,,CB7AD - FREQUENCY - 868 MHZ,,,,,,,I/-,I/-,I/-,,I/-,I/-,I/-,I/-,I/-,I/-,I/-,I/-,I/-,I/-,I/-,I/-
,,,,CB7AD <This CB7AD code applies to IKT/PEPS locking and Remote Start functionality only; see D19AG/D19AH for TPMS needs>,,,,,,,,,,,,,,,,,,,,,
,,,,"CB7AD (1) Included in Package {REMOTE STARTER(DEEAB)} When Equipped with {FEATURE CONTENT GROUP 5(AD2AF),FEATURE CONTENT GROUP 6(AD2AG)} Except In {MADAGASCAR(WSACC),ANGOLA(WSAA7),SENEGAL(WSAAS)}",,,,,,I (1),I (1),I (1),,,,,,I (1),I (1),I (1),I (1),I (1),,I (1),I (1)
